fun	N	idx	status	bfgs_iter	pso_iter	time	error	fval	norm		coord_0	coord_1	coord_2	coord_3	coord_4	coord_5	coord_6	coord_7	coord_8	coord_9
rastrigin	131072	20261	0	0	30	534.948	1.788042e+00	4.982276e+00	3.945133e+01	2.968522e-02	2.081850e-02	3.214847e-02	6.322453e-04	1.011025e+00	1.114084e-03	5.583143e-02	1.038779e+00	7.560267e-03	1.044192e+00
ackley	131072	93833	0	0	30	1133.69	2.249871e-02	3.115252e-02	1.504167e+00	-9.541291e-03	2.890495e-03	-6.468762e-03	6.157198e-03	4.945460e-03	-1.271492e-02	7.986253e-03	-2.619612e-03	-7.978314e-03	2.573354e-03
rosenbrock	131072	27964	0	0	0	15.6332	4.570560e+00	1.164964e+03	1.650416e+03	7.458599e-01	-5.475493e-01	1.163348e+00	7.396055e-01	1.200287e+00	5.761572e-01	1.039847e-01	-6.651152e-01	1.497190e+00	4.780692e+00
rastrigin	131072	59250	0	0	0	57.6114	5.889048e+00	6.284585e+01	1.210454e+02	9.520469e-01	-2.818569e+00	-2.122851e+00	-1.803675e+00	1.987446e+00	-2.036919e+00	2.251927e+00	1.062183e+00	-5.172947e-02	-1.941482e+00
ackley	131072	48376	0	0	0	19.4027	2.419086e+00	4.907828e+00	1.270392e+00	-3.399008e-01	1.498400e+00	-6.010754e-01	5.781125e-01	-2.616880e-01	-4.645353e-01	-4.659356e-01	6.939953e-01	8.091487e-01	-1.076110e+00
rosenbrock	131072	61681	0	0	1	33.1386	3.375194e+00	1.162022e+02	2.623638e+02	-1.344580e-01	2.001817e-01	-5.013874e-01	1.920704e-01	-5.029185e-01	2.385212e-01	3.360269e-01	-2.045700e-01	3.977630e-01	-2.104389e-01
rastrigin	131072	53860	0	0	1	83.7697	3.769266e+00	4.008999e+01	1.219041e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	8.521545e-01
ackley	131072	28450	0	0	1	44.644	1.208595e+00	2.878345e+00	1.758514e+00	5.227543e-01	5.555616e-02	-8.303614e-01	-2.842803e-01	-5.563838e-01	3.038395e-01	-7.706330e-02	-4.993800e-02	-4.581903e-02	4.018421e-02
rosenbrock	131072	20232	0	0	2	50.4948	2.633412e+00	1.461840e+02	5.023182e+02	1.067842e+00	8.090744e-01	1.003706e+00	9.491431e-01	9.481726e-01	-5.459548e-02	-1.630244e-01	-3.216976e-01	4.997547e-02	-3.320239e-01
rastrigin	131072	16123	0	0	2	71.0609	4.376888e+00	2.834992e+01	8.320328e+01	3.033939e+00	2.045015e+00	-9.579186e-01	1.989066e+00	5.792833e-02	-4.789199e-02	-1.112463e-01	1.033087e-01	9.267470e-01	-9.342493e-02
ackley	131072	48842	0	0	2	50.1313	1.422253e+00	2.884221e+00	2.240341e+00	9.250822e-01	1.238207e-01	-1.490254e-01	-7.002683e-02	-8.175867e-01	2.086967e-01	5.661245e-01	-2.810264e-01	-3.030626e-02	1.104099e-01
rosenbrock	131072	129732	0	0	3	55.2064	2.917134e+00	7.825615e+01	2.560496e+02	8.132633e-01	3.819515e-01	3.559282e-01	4.721833e-01	-1.843085e-01	-1.378483e-01	-7.316882e-02	-3.893194e-01	-3.540860e-02	2.596335e-01
rastrigin	131072	94586	0	0	3	168.79	3.461319e+00	2.629556e+01	9.569131e+01	1.920822e+00	-9.738342e-02	-1.017116e+00	2.149498e+00	3.160704e-02	1.900954e-02	-9.788709e-01	7.023311e-02	-9.960382e-01	8.186855e-01
ackley	131072	14714	0	0	3	58.1098	7.212580e-01	2.112752e+00	2.705466e+00	-4.405371e-01	1.597114e-01	-1.277618e-01	-1.304659e-01	-4.869170e-02	-2.309586e-02	4.627137e-01	-1.581822e-01	3.554919e-02	1.549012e-01
rosenbrock	131072	66754	0	0	4	76.207	2.602321e+00	3.433735e+01	1.011741e+02	6.713322e-01	3.285293e-01	1.867641e-01	-2.477214e-01	3.277616e-01	1.237820e-01	7.382631e-02	1.954651e-01	1.489238e-01	2.611143e-01
rastrigin	131072	50974	0	0	4	167.14	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	14714	0	0	4	72.8363	6.128702e-01	1.973411e+00	3.486903e+00	4.251114e-02	3.685498e-03	-2.192803e-01	-2.097314e-01	3.085732e-01	-9.760090e-02	-1.648332e-01	-2.950347e-01	-1.763769e-02	2.498962e-01
rosenbrock	131072	66754	0	0	5	83.6351	2.710740e+00	4.233899e+01	1.034462e+02	1.729209e-01	3.285293e-01	1.867641e-01	-2.477214e-01	3.277616e-01	1.237820e-01	7.382631e-02	1.954651e-01	1.489238e-01	2.611143e-01
rastrigin	131072	50974	0	0	5	242.657	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	18655	0	0	5	83.6284	2.945057e-01	7.789768e-01	3.686732e+00	1.424941e-01	-5.168514e-02	-5.379871e-02	6.490144e-02	1.422789e-01	-1.181507e-01	-8.124894e-02	-9.455087e-02	7.140354e-03	8.280137e-02
rosenbrock	131072	12226	0	0	10	360.205	2.825584e+00	1.265422e+01	6.313400e+01	6.576986e-01	3.857708e-01	2.805885e-01	7.079857e-04	8.434602e-02	5.457688e-02	-7.644531e-03	5.867966e-02	-1.233490e-01	-3.814685e-02
rastrigin	131072	20898	0	0	10	375.26	4.231477e+00	2.603381e+01	7.730566e+01	1.065467e+00	-8.934416e-01	-2.091992e+00	-7.411741e-02	-2.241769e-02	-1.957011e+00	-1.906227e+00	-2.231877e-02	2.031101e+00	-7.073528e-03
ackley	131072	89083	0	0	10	156.238	2.525956e-01	6.187152e-01	3.346444e+00	7.768237e-03	3.047774e-02	1.261682e-01	-7.114754e-02	-3.298324e-03	2.825495e-02	1.750372e-01	9.992782e-02	-1.605619e-02	1.201221e-02
rosenbrock	131072	50343	0	0	30	1105.69	2.463100e+00	5.290127e+00	9.802009e+00	8.819735e-01	7.917811e-01	6.335562e-01	4.165958e-01	1.858130e-01	2.212913e-02	-2.499769e-03	9.812752e-04	1.961251e-02	2.450133e-02
rastrigin	131072	44659	0	0	30	760.609	1.383501e+00	3.771034e+00	3.727839e+01	-9.528062e-01	4.353588e-02	-2.115348e-02	2.210435e-02	-9.995014e-01	1.824619e-02	-2.285563e-02	4.999114e-02	-2.780286e-02	1.656966e-02
ackley	131072	99911	0	0	30	467.187	1.586869e-02	2.141294e-02	1.433775e+00	4.162837e-03	-6.399795e-03	-1.336970e-04	-1.497426e-03	3.003943e-03	-5.380441e-03	1.062237e-02	2.084678e-03	1.699799e-03	5.764201e-03
rosenbrock	131072	27964	0	0	0	31.8597	4.570560e+00	1.164964e+03	1.650416e+03	7.458599e-01	-5.475493e-01	1.163348e+00	7.396055e-01	1.200287e+00	5.761572e-01	1.039847e-01	-6.651152e-01	1.497190e+00	4.780692e+00
rastrigin	131072	59250	0	0	0	9.09712	5.889048e+00	6.284585e+01	1.210454e+02	9.520469e-01	-2.818569e+00	-2.122851e+00	-1.803675e+00	1.987446e+00	-2.036919e+00	2.251927e+00	1.062183e+00	-5.172947e-02	-1.941482e+00
ackley	131072	48376	0	0	0	23.1608	2.419086e+00	4.907828e+00	1.270392e+00	-3.399008e-01	1.498400e+00	-6.010754e-01	5.781125e-01	-2.616880e-01	-4.645353e-01	-4.659356e-01	6.939953e-01	8.091487e-01	-1.076110e+00
rosenbrock	131072	74560	0	0	1	41.6896	2.992906e+00	1.511898e+02	3.132797e+02	7.130770e-01	6.723500e-01	2.937717e-01	-6.292526e-01	5.029647e-01	-9.403630e-03	-6.096173e-01	4.086946e-02	5.448055e-01	2.058698e-01
rastrigin	131072	53860	0	0	1	30.1209	3.820493e+00	3.707657e+01	1.142797e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	1.055921e+00
ackley	131072	74670	0	0	1	33.1124	1.321176e+00	2.525959e+00	2.717541e+00	-7.388479e-02	2.050593e-01	6.704371e-02	1.595825e-02	-6.714081e-01	2.882212e-01	1.066162e+00	1.207569e-01	5.628068e-03	8.984967e-02
rosenbrock	131072	74560	0	0	2	106.32	2.992906e+00	1.511898e+02	3.132797e+02	7.130770e-01	6.723500e-01	2.937717e-01	-6.292526e-01	5.029647e-01	-9.403630e-03	-6.096173e-01	4.086946e-02	5.448055e-01	2.058698e-01
rastrigin	131072	60634	0	0	2	46.8142	2.905114e+00	3.259420e+01	7.895355e+01	9.394829e-01	1.023967e+00	-1.152973e+00	-2.263151e-04	2.769588e-02	-1.968032e+00	-4.739165e-03	-6.895019e-02	-6.161750e-01	9.596052e-01
ackley	131072	48842	0	0	2	64.606	1.422253e+00	2.884221e+00	2.240341e+00	9.250822e-01	1.238207e-01	-1.490254e-01	-7.002683e-02	-8.175867e-01	2.086967e-01	5.661245e-01	-2.810264e-01	-3.030626e-02	1.104099e-01
rosenbrock	131072	103720	0	0	3	126.421	2.782917e+00	8.753120e+01	2.433583e+02	5.707449e-01	3.778628e-01	3.316643e-01	3.339033e-01	-2.975652e-01	-8.054742e-02	-4.005783e-01	6.742702e-01	1.835642e-01	1.648905e-01
rastrigin	131072	74134	0	0	3	57.4349	4.532007e+00	2.771862e+01	6.568820e+01	-9.238365e-01	1.030421e+00	-2.896469e+00	1.978694e+00	-1.766272e-02	9.211181e-01	-1.897727e-02	-1.916392e+00	-9.480346e-01	9.479597e-01
ackley	131072	110720	0	0	3	52.0665	1.031634e+00	2.414664e+00	2.956742e+00	-1.509638e-01	-8.602645e-01	2.584388e-01	-5.542902e-03	3.365018e-01	-2.012700e-01	1.541937e-01	-3.940745e-02	1.521929e-01	-1.799114e-01
rosenbrock	131072	10165	0	0	4	93.3428	3.046374e+00	8.916974e+01	1.841257e+02	-6.113214e-01	1.994011e-02	1.484312e-01	-1.846084e-01	-7.248176e-02	-3.884755e-01	5.793780e-01	7.886767e-01	6.162422e-01	6.151353e-01
rastrigin	131072	50974	0	0	4	82.9264	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	14714	0	0	4	76.664	5.137483e-01	1.614132e+00	3.764338e+00	4.251114e-02	3.685498e-03	-2.192803e-01	-2.097314e-01	-9.209409e-02	-9.304478e-02	-1.794562e-01	-2.407137e-01	-1.763769e-02	2.498962e-01
rosenbrock	131072	21371	0	0	5	205.703	3.024965e+00	2.393830e+01	8.268533e+01	-7.194533e-01	3.801853e-01	2.514916e-01	1.269313e-01	2.021187e-01	1.265153e-01	-3.566730e-02	1.938193e-01	2.150648e-01	1.345753e-01
rastrigin	131072	50974	0	0	5	79.2002	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	89929	0	0	5	220.967	5.107033e-01	1.616843e+00	3.872304e+00	6.693795e-02	1.653554e-01	-5.725851e-02	1.020069e-01	-1.359772e-01	1.787366e-01	-2.752427e-01	1.939822e-01	-1.981323e-01	1.105902e-01
rosenbrock	131072	87803	0	0	10	413.918	2.939297e+00	1.314540e+01	5.090763e+01	3.920712e-01	2.734196e-01	7.000141e-02	1.615871e-01	6.959532e-02	3.764069e-02	-3.999979e-04	-3.971943e-02	-9.384849e-02	-5.072812e-02
rastrigin	131072	48383	0	0	10	145.642	1.881003e+00	1.731025e+01	9.425724e+01	-7.832144e-02	-9.324321e-01	-5.426067e-02	-9.094109e-01	-1.304459e-02	-1.074156e+00	-8.169367e-02	-8.160182e-01	3.744981e-02	-6.849545e-02
ackley	131072	70121	0	0	10	453.657	2.510722e-01	6.177683e-01	3.399087e+00	1.541178e-01	3.779623e-02	9.110994e-03	-8.336281e-02	-6.647546e-02	-5.850153e-03	2.567625e-02	8.833566e-02	-1.328785e-01	-1.586421e-02
rosenbrock	131072	127785	0	0	30	632.081	2.595266e+00	6.229026e+00	1.582299e+01	8.486445e-01	7.234507e-01	5.096908e-01	2.380483e-01	8.446167e-02	2.301948e-02	-8.197221e-03	2.140081e-02	-4.365580e-02	2.070968e-02
rastrigin	131072	56141	0	0	30	506.845	1.969837e+00	1.009539e+01	6.785516e+01	-1.005736e+00	3.964028e-02	2.788585e-02	-1.067132e+00	-2.252497e-02	-4.879435e-02	-7.519882e-02	-9.461097e-01	-6.865427e-02	9.051262e-01
ackley	131072	128435	0	0	30	1121.76	1.948374e-02	2.666539e-02	1.472129e+00	-9.580865e-04	1.029155e-03	-1.343685e-02	1.148926e-03	2.884155e-03	-7.777713e-03	-8.266923e-03	5.036289e-03	-2.362506e-04	5.761659e-03
rosenbrock	131072	27964	0	0	0	19.8689	4.570560e+00	1.164964e+03	1.650416e+03	7.458599e-01	-5.475493e-01	1.163348e+00	7.396055e-01	1.200287e+00	5.761572e-01	1.039847e-01	-6.651152e-01	1.497190e+00	4.780692e+00
rastrigin	131072	59250	0	0	0	62.422	5.889048e+00	6.284585e+01	1.210454e+02	9.520469e-01	-2.818569e+00	-2.122851e+00	-1.803675e+00	1.987446e+00	-2.036919e+00	2.251927e+00	1.062183e+00	-5.172947e-02	-1.941482e+00
ackley	131072	48376	0	0	0	71.0996	2.419086e+00	4.907828e+00	1.270392e+00	-3.399008e-01	1.498400e+00	-6.010754e-01	5.781125e-01	-2.616880e-01	-4.645353e-01	-4.659356e-01	6.939953e-01	8.091487e-01	-1.076110e+00
rosenbrock	131072	80654	0	0	1	27.5223	2.368786e+00	1.441752e+02	2.572665e+02	7.216746e-01	4.901209e-01	3.073623e-01	-4.157030e-01	4.835569e-01	1.352759e-01	4.478019e-01	-1.800843e-01	8.597687e-01	7.589719e-01
rastrigin	131072	53860	0	0	1	44.885	3.820493e+00	3.707657e+01	1.142797e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	1.055921e+00
ackley	131072	103192	0	0	1	81.0402	9.432870e-01	2.444039e+00	2.374107e+00	1.534064e-01	4.916015e-01	-1.605039e-02	2.454757e-02	-9.609963e-03	-1.304986e-01	2.397507e-01	2.490879e-01	-6.856165e-01	1.304117e-01
rosenbrock	131072	80654	0	0	2	50.2987	2.629721e+00	9.089428e+01	1.686635e+02	7.216746e-01	4.901209e-01	1.113482e-01	-4.212764e-01	-7.818413e-02	-4.501294e-01	6.848647e-01	7.130365e-01	5.945806e-01	6.039150e-01
rastrigin	131072	16123	0	0	2	103.949	4.376888e+00	2.834992e+01	8.320328e+01	3.033939e+00	2.045015e+00	-9.579186e-01	1.989066e+00	5.792833e-02	-4.789199e-02	-1.112463e-01	1.033087e-01	9.267470e-01	-9.342493e-02
ackley	131072	118247	0	0	2	56.6359	9.317329e-01	2.412226e+00	2.496799e+00	2.666966e-03	-9.967923e-02	-4.158482e-01	1.106642e-01	-5.727970e-02	1.718727e-01	2.820903e-01	2.449518e-02	-7.089283e-01	-2.396483e-01
rosenbrock	131072	129732	0	0	3	57.5243	2.917134e+00	7.825615e+01	2.560496e+02	8.132633e-01	3.819515e-01	3.559282e-01	4.721833e-01	-1.843085e-01	-1.378483e-01	-7.316882e-02	-3.893194e-01	-3.540860e-02	2.596335e-01
rastrigin	131072	16123	0	0	3	104.256	4.276921e+00	2.527418e+01	7.379111e+01	3.033939e+00	2.045015e+00	-9.579186e-01	1.989066e+00	5.792833e-02	-4.789199e-02	-1.112463e-01	-6.657835e-02	-2.726655e-03	-9.342493e-02
ackley	131072	129469	0	0	3	70.959	8.014797e-01	1.960853e+00	2.944669e+00	-1.303631e-01	-1.437165e-01	6.870523e-01	2.259054e-01	1.041122e-01	-1.633751e-01	-7.561425e-03	-1.138530e-01	1.713955e-01	4.146996e-02
rosenbrock	131072	23388	0	0	4	66.7039	2.463460e+00	3.958678e+01	1.003308e+02	6.401631e-01	3.191209e-01	1.228240e-01	4.208413e-01	4.211963e-01	1.376111e-01	4.513305e-02	1.161455e-01	-5.223227e-02	2.987144e-01
rastrigin	131072	50974	0	0	4	145.153	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	92216	0	0	4	80.931	7.293553e-01	2.096594e+00	2.626192e+00	-2.018753e-01	8.186985e-02	-4.914866e-02	1.100065e-01	-1.383818e-02	-1.205830e-01	5.087465e-01	1.813028e-01	-4.044055e-01	4.073633e-03
rosenbrock	131072	101437	0	0	5	84.07	3.094914e+00	3.665900e+01	1.056914e+02	-1.524696e-01	1.424366e-01	6.599574e-02	-2.834332e-01	2.413348e-01	-7.651819e-02	2.466692e-01	-1.194059e-01	2.250501e-01	8.362833e-02
rastrigin	131072	85517	0	0	5	177.803	2.528064e+00	2.630148e+01	1.072999e+02	1.776501e+00	-6.422031e-02	1.055425e-01	1.084203e+00	1.408489e-02	-1.226708e-01	-1.025165e+00	1.829356e-02	-1.499883e-01	9.774220e-01
ackley	131072	76703	0	0	5	87.1503	5.462102e-01	1.588885e+00	3.203042e+00	-1.952841e-01	7.561638e-02	1.003947e-01	-6.841560e-02	2.017677e-01	1.487431e-01	-4.288606e-02	-4.181797e-01	1.315226e-02	3.309612e-03
rosenbrock	131072	121407	0	0	10	164.926	3.107628e+00	1.770468e+01	7.106493e+01	-4.889673e-01	4.998697e-01	2.863399e-01	1.164791e-01	-3.153325e-02	-5.421590e-02	2.514284e-03	1.159291e-01	4.919329e-02	-2.188824e-02
rastrigin	131072	61903	0	0	10	284.528	3.825950e+00	2.003593e+01	6.570103e+01	7.573004e-02	1.007504e+00	1.006371e+00	1.045964e+00	1.014875e+00	6.834090e-03	1.040578e+00	9.823981e-01	-1.971334e+00	-2.132178e+00
ackley	131072	57077	0	0	10	155.88	2.558784e-01	6.388816e-01	3.488156e+00	1.039052e-01	5.121047e-02	-5.523926e-02	7.826169e-02	-1.231542e-01	-9.123358e-02	-3.597629e-02	1.312455e-01	-2.620184e-02	-1.348798e-02
rosenbrock	131072	107839	0	0	30	1183.31	1.915922e+00	2.885430e+00	1.242029e+01	9.837101e-01	9.568658e-01	9.222134e-01	8.375929e-01	7.093665e-01	5.070539e-01	2.517877e-01	8.154466e-02	2.215057e-02	2.574655e-02
rastrigin	131072	154	0	0	30	476.115	9.677374e-01	2.095952e+00	2.937686e+01	1.251115e-02	2.220933e-02	9.653090e-01	4.137420e-02	1.715135e-02	-1.106367e-03	1.284115e-02	1.757977e-02	2.522319e-03	-3.945765e-02
ackley	131072	25885	0	0	30	433.969	2.191571e-02	3.027682e-02	1.497883e+00	-6.074126e-03	1.489835e-02	-7.200172e-04	1.175754e-02	-2.591866e-03	-1.548512e-03	-8.021884e-03	1.161952e-03	2.561953e-03	-1.142005e-03
rosenbrock	131072	27964	0	0	0	37.5874	4.570560e+00	1.164964e+03	1.650416e+03	7.458599e-01	-5.475493e-01	1.163348e+00	7.396055e-01	1.200287e+00	5.761572e-01	1.039847e-01	-6.651152e-01	1.497190e+00	4.780692e+00
rastrigin	131072	59250	0	0	0	17.515	5.889048e+00	6.284585e+01	1.210454e+02	9.520469e-01	-2.818569e+00	-2.122851e+00	-1.803675e+00	1.987446e+00	-2.036919e+00	2.251927e+00	1.062183e+00	-5.172947e-02	-1.941482e+00
ackley	131072	48376	0	0	0	19.7139	2.419086e+00	4.907828e+00	1.270392e+00	-3.399008e-01	1.498400e+00	-6.010754e-01	5.781125e-01	-2.616880e-01	-4.645353e-01	-4.659356e-01	6.939953e-01	8.091487e-01	-1.076110e+00
rosenbrock	131072	58604	0	0	1	100.038	2.856114e+00	1.198498e+02	2.189572e+02	-6.956924e-01	6.426845e-01	4.218557e-01	-1.334594e-01	-3.802282e-01	-9.143671e-02	5.253666e-01	6.349210e-01	7.210670e-01	1.052263e+00
rastrigin	131072	53860	0	0	1	37.1645	3.820493e+00	3.707657e+01	1.142797e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	1.055921e+00
ackley	131072	48842	0	0	1	24.5436	1.422253e+00	2.884221e+00	2.240341e+00	9.250822e-01	1.238207e-01	-1.490254e-01	-7.002683e-02	-8.175867e-01	2.086967e-01	5.661245e-01	-2.810264e-01	-3.030626e-02	1.104099e-01
rosenbrock	131072	44778	0	0	2	122.609	2.639890e+00	1.576974e+02	2.735924e+02	-5.009461e-01	-4.096559e-01	2.762716e-01	6.279354e-01	1.778769e-01	2.149479e-01	2.808439e-01	5.627977e-01	7.425090e-01	1.002865e+00
rastrigin	131072	60634	0	0	2	54.3885	2.905114e+00	3.259420e+01	7.895355e+01	9.394829e-01	1.023967e+00	-1.152973e+00	-2.263151e-04	2.769588e-02	-1.968032e+00	-4.739165e-03	-6.895019e-02	-6.161750e-01	9.596052e-01
ackley	131072	110720	0	0	2	40.4017	1.031634e+00	2.414664e+00	2.956742e+00	-1.509638e-01	-8.602645e-01	2.584388e-01	-5.542902e-03	3.365018e-01	-2.012700e-01	1.541937e-01	-3.940745e-02	1.521929e-01	-1.799114e-01
rosenbrock	131072	35214	0	0	3	189.892	2.950657e+00	5.449798e+01	1.394712e+02	2.564374e-02	3.613036e-01	1.525986e-01	2.115089e-01	6.683903e-03	-4.691900e-01	2.043518e-01	1.602970e-01	1.953090e-02	2.486044e-01
rastrigin	131072	50974	0	0	3	50.6604	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	77658	0	0	3	44.8727	8.100899e-01	2.345132e+00	2.809360e+00	-2.969546e-01	-2.771543e-01	1.458364e-01	5.908183e-02	1.405935e-01	7.201543e-02	-1.335187e-01	-7.634910e-02	-5.856740e-01	-2.736181e-01
rosenbrock	131072	95883	0	0	4	199.348	3.006565e+00	4.223416e+01	1.144692e+02	6.759967e-02	-1.368268e-01	1.233420e-01	2.105320e-01	1.071807e-01	2.405472e-01	3.868781e-01	1.072490e-01	-1.457905e-01	-2.752425e-01
rastrigin	131072	50974	0	0	4	66.7299	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	101068	0	0	4	173.672	5.979395e-01	1.727115e+00	2.868601e+00	-2.031676e-03	1.325873e-01	7.919724e-02	-7.675400e-02	-1.395463e-01	-4.321154e-01	8.383255e-02	2.796830e-03	3.381626e-01	-1.407959e-02
rosenbrock	131072	124979	0	0	5	274.109	3.083277e+00	3.912463e+01	1.298924e+02	-2.080303e-01	2.456847e-01	-2.230209e-01	1.356454e-01	-1.407734e-01	1.181778e-01	7.056691e-02	3.568558e-01	1.559586e-02	4.612657e-02
rastrigin	131072	50974	0	0	5	71.8945	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	18655	0	0	5	242.2	4.996666e-01	1.471996e+00	3.456957e+00	1.424941e-01	-5.168514e-02	-5.379871e-02	6.490144e-02	1.422789e-01	-1.181507e-01	-8.124894e-02	-9.455087e-02	1.758765e-01	3.727031e-01
rosenbrock	131072	14782	0	0	10	376.025	2.880436e+00	1.442604e+01	6.445450e+01	5.010675e-01	1.109835e-01	2.129841e-01	3.865428e-02	7.129415e-02	-3.924739e-02	5.420736e-02	3.920727e-02	1.337196e-02	9.831040e-03
rastrigin	131072	92587	0	0	10	164.142	2.985999e+00	1.819154e+01	8.093530e+01	-3.218091e-02	-1.002371e+00	1.102140e+00	2.177990e+00	6.486945e-02	-9.634990e-01	6.642829e-03	-2.329651e-02	1.008812e+00	-3.498432e-02
ackley	131072	103739	0	0	10	483.443	2.659174e-01	6.647662e-01	3.416382e+00	-1.865644e-01	1.748987e-03	5.676900e-02	2.825568e-02	8.782274e-02	-4.456883e-02	1.249094e-01	4.827671e-02	-3.708668e-02	-5.360942e-02
rosenbrock	131072	79593	0	0	30	434.677	2.743078e+00	6.804613e+00	9.713836e+00	7.306465e-01	5.263675e-01	2.800712e-01	5.783889e-02	3.162458e-03	2.455294e-02	1.129116e-02	2.206650e-02	3.482566e-02	-5.481072e-03
rastrigin	131072	87326	0	0	30	953.422	1.437352e+00	4.303552e+00	4.241128e+01	2.679739e-02	-1.022604e+00	-5.539847e-02	-1.155047e-02	3.409290e-02	-1.004678e+00	2.418973e-02	-5.421297e-02	1.791164e-02	4.421781e-02
ackley	131072	123892	0	0	30	1124.01	1.860863e-02	2.538097e-02	1.462802e+00	1.278595e-03	-3.904155e-03	-1.406592e-02	-4.329479e-03	6.569938e-04	-2.036636e-03	-2.952821e-03	1.343186e-03	3.066093e-03	9.397105e-03
rosenbrock	131072	27964	0	0	0	19.0305	4.570560e+00	1.164964e+03	1.650416e+03	7.458599e-01	-5.475493e-01	1.163348e+00	7.396055e-01	1.200287e+00	5.761572e-01	1.039847e-01	-6.651152e-01	1.497190e+00	4.780692e+00
rastrigin	131072	59250	0	0	0	68.3785	5.889048e+00	6.284585e+01	1.210454e+02	9.520469e-01	-2.818569e+00	-2.122851e+00	-1.803675e+00	1.987446e+00	-2.036919e+00	2.251927e+00	1.062183e+00	-5.172947e-02	-1.941482e+00
ackley	131072	48376	0	0	0	19.3816	2.419086e+00	4.907828e+00	1.270392e+00	-3.399008e-01	1.498400e+00	-6.010754e-01	5.781125e-01	-2.616880e-01	-4.645353e-01	-4.659356e-01	6.939953e-01	8.091487e-01	-1.076110e+00
rosenbrock	131072	80654	0	0	1	34.4614	2.472147e+00	1.510988e+02	2.602971e+02	7.216746e-01	4.901209e-01	-1.769005e-01	-4.157030e-01	5.498170e-01	3.621815e-01	4.478019e-01	-1.800843e-01	8.597687e-01	7.589719e-01
rastrigin	131072	53860	0	0	1	44.8329	3.820493e+00	3.707657e+01	1.142797e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	1.055921e+00
ackley	131072	118247	0	0	1	24.7138	9.317329e-01	2.412226e+00	2.496799e+00	2.666966e-03	-9.967923e-02	-4.158482e-01	1.106642e-01	-5.727970e-02	1.718727e-01	2.820903e-01	2.449518e-02	-7.089283e-01	-2.396483e-01
rosenbrock	131072	20232	0	0	2	42.1954	2.633412e+00	1.461840e+02	5.023182e+02	1.067842e+00	8.090744e-01	1.003706e+00	9.491431e-01	9.481726e-01	-5.459548e-02	-1.630244e-01	-3.216976e-01	4.997547e-02	-3.320239e-01
rastrigin	131072	60634	0	0	2	100.431	2.905114e+00	3.259420e+01	7.895355e+01	9.394829e-01	1.023967e+00	-1.152973e+00	-2.263151e-04	2.769588e-02	-1.968032e+00	-4.739165e-03	-6.895019e-02	-6.161750e-01	9.596052e-01
